id.orig_p,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,id.orig_h,id.resp_h
43340,36567,udp,S0,0.009964839,D,1.0973662,41.43572,-0.058441818,-0.8681822,192.168.100.103,170.61.181.205
55453,2195,tcp,S0,-0.018853717,S,0.9515792,54.538284,0.11682731,5.615989,192.168.100.103,67.129.64.89
54801,1808,tcp,S0,-0.019023083,S,0.95271456,54.412777,0.09993554,3.53443,192.168.100.103,67.123.86.99
57287,4912,tcp,S0,-0.0192051,S,0.8879119,51.392212,0.16705579,10.135176,192.168.100.103,54.143.36.86
54657,1431,tcp,S0,-0.024240546,S,0.9448004,53.5522,0.09642884,2.1229172,192.168.100.103,62.115.101.104
41640,10270,tcp,S0,0.060251728,ShA,2.9008524,172.49884,0.047304526,0.77777576,192.168.100.103,113.82.199.142
55200,0,tcp,S0,-0.020804334,S,0.9490911,52.5997,0.09988232,0.6912718,192.168.100.103,60.91.101.96
42728,38949,udp,S0,0.015635177,D,1.1356736,41.50912,-0.04870349,-3.7446222,192.168.100.103,166.67.189.205
54956,0,tcp,S0,-0.02155153,S,0.9428088,52.52288,0.098378904,1.0290174,192.168.100.103,59.96.102.99
55708,2365,tcp,S0,-0.019015346,S,0.9558205,54.812958,0.12437433,6.097914,192.168.100.103,66.131.59.88
43116,38757,udp,S0,0.013409581,D,1.1137555,42.60788,-0.063166276,-1.4376135,192.168.100.103,176.59.181.215
44170,10804,tcp,S0,0.06420943,S,2.82099,164.23016,-0.021791846,-1.5685368,192.168.100.103,124.70.205.136
34531,10639,tcp,S0,-0.010770932,ShADFadfRR,3.0101776,188.21756,0.40832588,2.6920223,192.168.100.103,-10.116.201.197
43136,39515,udp,S0,0.012171403,D,1.123616,42.310345,-0.045524567,-3.0400944,192.168.100.103,171.64.183.211
42410,27764,udp,S0,0.039627552,Fa,1.6550081,80.152275,-0.044881567,-4.662033,192.168.100.103,141.80.201.165
32570,12022,tcp,S0,-0.024654746,ShADFadfRR,3.0243511,192.0955,0.5347238,6.588774,192.168.100.103,-41.122.207.221
42115,10061,tcp,S0,0.06398371,ShA,2.894946,171.53357,0.01997152,0.7301903,192.168.100.103,115.78.200.142
41932,21441,udp,S0,-0.002444271,D,1.0709915,38.48018,-0.010321587,-1.9336882,192.168.100.103,132.43.200.134
55816,2404,tcp,S0,-0.018864717,S,0.9584199,54.88462,0.12857978,6.3661723,192.168.100.103,65.132.57.87
55371,2137,tcp,S0,-0.019306198,S,0.94874585,54.462532,0.11343998,5.3511586,192.168.100.103,68.128.66.90
43101,39413,udp,S0,0.012129948,D,1.1233326,42.526093,-0.050819814,-2.9271927,192.168.100.103,172.63.184.212
54845,1847,tcp,S0,-0.017689895,S,0.9541814,54.463005,0.10253449,4.1055775,192.168.100.103,68.124.82.97
55593,0,tcp,S0,-0.020737901,S,0.94280636,51.69967,0.091872744,-0.4502859,192.168.100.103,62.84.96.90
55087,0,tcp,S0,-0.021139886,S,0.94908947,52.719574,0.0998718,0.8530588,192.168.100.103,60.93.102.97
54702,1742,tcp,S0,-0.021489348,S,0.9528204,54.235794,0.09716703,2.7124648,192.168.100.103,66.120.94.101
43278,37488,udp,S0,0.0115160905,D,1.1081033,42.287796,-0.060254276,-0.5326004,192.168.100.103,172.60.182.210
41284,7698,udp,S0,0.0026281653,D,1.0681803,37.941017,0.025387824,1.8527908,192.168.100.103,102.10.207.64
41831,4759,udp,S0,0.003194251,D,0.8990022,29.412209,0.051929906,4.9782367,192.168.100.103,92.5.198.37
54846,1868,tcp,S0,-0.019167047,S,0.95104384,54.40905,0.10088454,3.7025871,192.168.100.103,67.123.84.99
40797,5436,udp,S0,0.006749628,D,1.0022299,34.67817,0.0393541,5.127572,192.168.100.103,95.1.210.45
54613,1122,tcp,S0,-0.02448254,S,0.9430256,53.251793,0.09824592,2.023375,192.168.100.103,62.112.103.104
42872,39611,udp,S0,0.012347084,D,1.1137483,41.957848,-0.057482168,-3.2051916,192.168.100.103,171.63.187.213
41532,10330,udp,S0,-1.7743558e-05,D,1.0756005,37.70177,0.022392556,0.424716,192.168.100.103,110.17.202.82
38771,10951,tcp,S0,0.022219442,ShA,2.9806056,181.63614,0.17338502,-3.053071,192.168.100.103,59.102.190.148
43148,35464,udp,S0,0.008162666,D,1.087113,40.780922,-0.06139718,-1.0200472,192.168.100.103,167.61.183.199
39057,11214,tcp,S0,0.02557633,ShA,2.9672155,180.53723,0.16217816,-2.6645422,192.168.100.103,64.101.189.150
40609,10833,tcp,S0,0.05187241,ShA,2.936903,176.3851,0.09374939,0.43300438,192.168.100.103,101.92.194.151
42615,37438,udp,S0,0.01925416,D,1.1330338,40.56724,-0.048171952,-4.7365665,192.168.100.103,160.72.192.194
54685,630,tcp,S0,-0.024246123,S,0.92976654,52.26027,0.09693566,1.4954681,192.168.100.103,58.105.103.104
41859,13133,udp,S0,-0.0047537535,D,1.0543232,35.441353,0.01597248,-0.9810362,192.168.100.103,116.25.195.97
43160,38521,udp,S0,0.012516353,D,1.0981236,41.701656,-0.061389625,-0.9164648,192.168.100.103,175.59.182.213
43225,38529,udp,S0,0.012493469,D,1.1004238,41.737297,-0.059102476,-0.8926506,192.168.100.103,175.60.180.212
55218,2080,tcp,S0,-0.018719163,S,0.9490447,54.390537,0.10898277,4.9679046,192.168.100.103,68.126.70.92
42529,29233,udp,S0,0.0027218647,D,1.0802321,39.86595,-0.049654514,-1.724227,192.168.100.103,149.49.193.168
43310,37671,udp,S0,0.011451546,D,1.1100662,42.33829,-0.05823843,-0.5286026,192.168.100.103,172.60.181.210
42924,39444,udp,S0,0.014231775,D,1.1342704,42.263275,-0.048867315,-3.0965662,192.168.100.103,169.65.187.208
41615,12494,udp,S0,-0.002658574,D,1.0584314,36.079556,0.015015066,-0.4631052,192.168.100.103,115.23.198.96
42853,37854,udp,S0,0.017877687,D,1.1482246,41.693195,-0.042577296,-4.6237097,192.168.100.103,163.71.189.197
42475,26893,udp,S0,-0.0018037185,D,1.0646873,38.01613,-0.029317558,-2.2294712,192.168.100.103,141.48.194.151
42906,38883,udp,S0,0.014603473,D,1.1465871,42.288654,-0.041769028,-3.4789314,192.168.100.103,167.67.187.205
39886,10925,tcp,S0,0.040319324,ShA,2.9599738,179.43427,0.11821495,-1.4727173,192.168.100.103,86.97.191.151
43083,39052,udp,S0,0.012401316,D,1.1182445,42.891582,-0.06120658,-2.0067215,192.168.100.103,175.60.183.215
42703,37315,udp,S0,0.019332375,D,1.1409115,41.047455,-0.045852393,-4.6543818,192.168.100.103,161.72.191.194
42984,39582,udp,S0,0.012271952,D,1.118003,42.09542,-0.052128002,-3.145153,192.168.100.103,171.64.185.212
54700,1741,tcp,S0,-0.021589022,S,0.9526682,54.222137,0.09707601,2.6833668,192.168.100.103,66.120.94.101
56153,2711,tcp,S0,-0.020008598,S,0.95573145,54.82592,0.13868946,7.06176,192.168.100.103,64.136.52.87
35216,10438,tcp,S0,-0.004214123,ShADFadfRR,2.9873104,185.45279,0.37578818,2.4737902,192.168.100.103,-3.113.200.193
54703,1238,tcp,S0,-0.025447179,S,0.9380999,53.187744,0.097674415,1.8763123,192.168.100.103,61.112.103.106
42166,16809,udp,S0,-0.004582556,D,1.0614858,36.313007,0.010870129,-1.6445732,192.168.100.103,124.36.191.112
43300,37952,udp,S0,0.011579819,D,1.1089616,42.287407,-0.05920936,-0.6510582,192.168.100.103,173.60.181.211
42110,9996,tcp,S0,0.06406121,ShA,2.9016309,171.98857,0.021145865,0.73973846,192.168.100.103,115.78.200.141
34930,10479,tcp,S0,-0.0071736276,ShADFadfRR,2.9994035,186.79567,0.38889855,2.4488406,192.168.100.103,-6.114.200.194
41947,20996,udp,S0,-0.002836544,D,1.0724272,38.461548,-0.0071990043,-1.8787498,192.168.100.103,132.43.199.132
42538,26289,udp,S0,-0.0030585267,D,1.0599456,37.382988,-0.020788506,-2.4108868,192.168.100.103,139.50.192.146
39824,10953,tcp,S0,0.039073676,ShA,2.9608717,179.60822,0.12021306,-1.6822329,192.168.100.103,85.98.191.151
42648,28589,udp,S0,0.0009380691,D,1.0803757,39.460213,-0.042708978,-1.9441919,192.168.100.103,146.50.191.162
43325,37826,udp,S0,0.0114362985,D,1.1100059,42.303127,-0.057957217,-0.61269665,192.168.100.103,172.61.180.210
54698,1721,tcp,S0,-0.02083033,S,0.95420086,54.298454,0.097787604,2.8838987,192.168.100.103,66.120.93.101
41670,10944,udp,S0,-0.0012362003,D,1.0744493,37.371105,0.021764815,0.109725,192.168.100.103,112.19.200.85
54620,787,tcp,S0,-0.025071714,S,0.93651295,52.701775,0.09831335,1.6542878,192.168.100.103,59.107.104.105
54649,1185,tcp,S0,-0.02481664,S,0.9413456,53.25235,0.09791094,1.9745326,192.168.100.103,61.112.103.105
38468,10959,tcp,S0,0.020254731,ShA,2.9724402,181.16275,0.1922421,-2.2065306,192.168.100.103,52.103.191.153
41654,10219,tcp,S0,0.06036643,ShA,2.9044669,172.7499,0.04643064,0.79587936,192.168.100.103,113.81.199.142
43179,34570,udp,S0,0.0060155727,D,1.084066,40.15578,-0.056469515,-1.3209095,192.168.100.103,163.62.181.193
43064,9967,tcp,S0,0.0669138,ShA,2.8919888,170.24968,-0.010565713,0.14251709,192.168.100.103,119.72.202.138
42763,38033,udp,S0,0.017944153,D,1.1424947,41.424423,-0.04621871,-4.5430765,192.168.100.103,163.70.189.198
41317,35955,udp,S0,0.028647266,D,1.1831241,45.642864,-0.049842164,-4.5398073,192.168.100.103,149.80.200.183
33966,11030,tcp,S0,-0.014143407,ShADFadfRR,3.0049152,188.62854,0.44290537,4.0508103,192.168.100.103,-19.117.203.205
41701,12458,udp,S0,-0.0031082816,D,1.0606248,36.143078,0.016389817,-0.51521397,192.168.100.103,115.23.197.95
43184,34271,udp,S0,0.0054929443,D,1.0833752,39.989063,-0.055145457,-1.4185658,192.168.100.103,162.62.181.191
35338,10026,tcp,S0,-0.005828306,ShA,3.0202103,187.67233,0.36330235,0.92921543,192.168.100.103,3.114.198.185
54715,1746,tcp,S0,-0.021145698,S,0.9528713,54.279446,0.09747731,2.8256426,192.168.100.103,66.121.93.101
43371,36225,udp,S0,0.008661304,D,1.0944381,40.973106,-0.054293156,-0.95110035,192.168.100.103,169.63.179.201
42622,4319,udp,S0,0.0011628633,D,0.8818491,28.790977,0.055960357,4.508244,192.168.100.103,91.8.192.36
37581,10671,tcp,S0,0.014415115,ShA,2.974862,181.81482,0.24669309,-0.46673584,192.168.100.103,35.106.193.165
56443,3258,tcp,S0,-0.020074248,S,0.9406446,54.019676,0.14666101,7.867498,192.168.100.103,61.138.48.87
55294,0,tcp,S0,-0.020501092,S,0.9510974,52.511528,0.1007753,0.5521307,192.168.100.103,61.90.100.94
56114,0,tcp,S0,-0.021670692,S,0.94208,50.83922,0.08162022,-1.4303741,192.168.100.103,64.75.91.85
54831,1826,tcp,S0,-0.0176051,S,0.9547743,54.47403,0.10246413,4.0826316,192.168.100.103,68.124.82.97
36098,10168,tcp,S0,0.0024639517,ShA,2.995768,184.66537,0.32875472,1.1476641,192.168.100.103,11.111.197.181
54993,1991,tcp,S0,-0.017978616,S,0.9510838,54.411003,0.10446359,4.4901104,192.168.100.103,68.125.78.96
42558,9920,tcp,S0,0.066744335,ShA,2.8982267,171.16422,0.0019947886,0.47366333,192.168.100.103,117.75.201.140
42507,37985,udp,S0,0.019014638,D,1.1230335,40.15989,-0.055739,-4.6732273,192.168.100.103,162.70.192.199
43293,37882,udp,S0,0.011592206,D,1.10912,42.31314,-0.059368104,-0.61761093,192.168.100.103,173.60.181.211
41417,9737,udp,S0,0.00077239424,D,1.0760765,37.941055,0.022462621,0.66385365,192.168.100.103,109.15.203.79
43077,39202,udp,S0,0.012003668,D,1.1254702,43.13002,-0.056659207,-2.485527,192.168.100.103,174.61.184.214
42889,38851,udp,S0,0.014715146,D,1.1466612,42.2607,-0.041853905,-3.5257053,192.168.100.103,167.67.187.204
41717,10298,udp,S0,-0.0013385415,D,1.0767028,37.497528,0.025416672,0.21179199,192.168.100.103,110.18.200.80
40451,10581,tcp,S0,0.050156444,ShA,2.9608169,178.17578,0.09795121,0.012117386,192.168.100.103,100.92.194.148
54645,1380,tcp,S0,-0.024224415,S,0.9447987,53.513306,0.0967235,2.1151896,192.168.100.103,62.114.101.104
38982,11314,tcp,S0,0.02530878,ShA,2.956819,179.7587,0.1678304,-2.2326622,192.168.100.103,61.102.190.153
55355,0,tcp,S0,-0.020575404,S,0.9469616,52.35665,0.098149195,0.37530804,192.168.100.103,61.90.99.94
42245,27025,udp,S0,0.0011013895,D,1.0712466,39.048958,-0.04120004,-1.830555,192.168.100.103,143.44.199.156
55466,2207,tcp,S0,-0.018960394,S,0.9513742,54.543304,0.1170772,5.6274023,192.168.100.103,67.129.64.89
41504,11002,udp,S0,-0.00024861656,D,1.0708764,37.318172,0.019220158,0.2425108,192.168.100.103,112.19.201.87
43321,38718,udp,S0,0.0133757815,D,1.1220796,42.85145,-0.05544372,-1.2730875,192.168.100.103,175.60.178.213
54941,0,tcp,S0,-0.02137129,S,0.9486603,52.72713,0.100581616,1.0600014,192.168.100.103,60.94.102.98
43280,36161,udp,S0,0.008893743,D,1.091725,40.979115,-0.05779761,-1.0039701,192.168.100.103,169.62.181.202
54890,1913,tcp,S0,-0.017461356,S,0.95305705,54.42505,0.103077844,4.304382,192.168.100.103,68.124.80.96
54561,649,tcp,S0,-0.024917506,S,0.9411836,52.869156,0.10035539,1.7072353,192.168.100.103,59.105.105.104
54777,1784,tcp,S0,-0.019417424,S,0.95280594,54.38968,0.09894104,3.3236465,192.168.100.103,67.122.88.100
38411,11216,tcp,S0,0.02100189,ShA,2.9494505,179.41356,0.19903477,-1.3588009,192.168.100.103,48.103.192.157
54851,1858,tcp,S0,-0.01792822,S,0.95355976,54.457817,0.10245084,4.06988,192.168.100.103,68.124.82.97
39101,11070,tcp,S0,0.02553261,ShA,2.9796486,181.5132,0.15703775,-3.1824913,192.168.100.103,67.101.188.148
42929,31168,udp,S0,0.003535252,D,1.0823567,39.69333,-0.05059755,-1.8546247,192.168.100.103,154.55.185.178
42928,30593,udp,S0,0.0024734922,D,1.0823666,39.542545,-0.046772227,-2.016183,192.168.100.103,151.55.185.174
42002,13506,udp,S0,-0.005637385,D,1.0528594,35.208313,0.016418934,-1.2129688,192.168.100.103,116.26.193.97
54933,1956,tcp,S0,-0.017745964,S,0.9518408,54.41146,0.103514,4.36787,192.168.100.103,68.124.79.96
42747,38485,udp,S0,0.016812045,D,1.1449507,41.839462,-0.04592429,-4.151045,192.168.100.103,164.68.189.202
41306,10406,tcp,S0,0.057436682,ShA,2.9151006,173.83562,0.06676485,0.7994585,192.168.100.103,110.84.198.143
55662,2349,tcp,S0,-0.019111838,S,0.9550692,54.800037,0.12273501,5.984128,192.168.100.103,66.131.60.88
55657,0,tcp,S0,-0.02110393,S,0.9369614,51.502388,0.089005634,-0.62040997,192.168.100.103,62.84.96.90
41789,17160,udp,S0,-0.002690062,D,1.0581962,36.550987,0.003928378,-1.4409294,192.168.100.103,126.35.195.117
55100,2043,tcp,S0,-0.018428586,S,0.94978917,54.39907,0.10641543,4.696489,192.168.100.103,68.126.74.95
42794,29938,udp,S0,0.0026516654,D,1.0837529,39.783558,-0.047324985,-1.8568087,192.168.100.103,150.53.188.171
54641,1453,tcp,S0,-0.02389348,S,0.94648737,53.619453,0.096355334,2.1942763,192.168.100.103,63.115.100.104
42761,28668,udp,S0,0.0005426891,D,1.0820799,39.37308,-0.04063259,-2.0460606,192.168.100.103,146.52.189.161
42891,9922,tcp,S0,0.06709464,ShA,2.89785,170.8114,-0.0068176836,0.2857275,192.168.100.103,119.73.201.138
35696,10242,tcp,S0,-0.0007521063,ShA,2.987914,184.73119,0.35025945,1.7160268,192.168.100.103,4.112.198.187
55819,2431,tcp,S0,-0.019578613,S,0.95532984,54.847862,0.1273725,6.263134,192.168.100.103,65.132.58.88
40947,5858,udp,S0,0.0056218198,D,1.0188198,35.50423,0.03561046,4.403928,192.168.100.103,96.2.209.48
37601,10580,tcp,S0,0.014043868,ShA,2.9829018,182.41278,0.24400726,-0.81269646,192.168.100.103,36.106.193.163
55868,2431,tcp,S0,-0.019015174,S,0.9586504,54.910786,0.13018802,6.4592333,192.168.100.103,65.133.56.87
54726,1775,tcp,S0,-0.021757513,S,0.9512324,54.22394,0.096874475,2.6760802,192.168.100.103,65.120.94.102
40896,10574,tcp,S0,0.054226547,ShA,2.9326952,175.53323,0.07991938,0.4032116,192.168.100.103,106.89.196.145
40468,10375,tcp,S0,0.050010376,ShA,2.9725425,178.85612,0.09563616,-0.20695877,192.168.100.103,101.92.194.144
54669,1574,tcp,S0,-0.023171324,S,0.9483771,53.840492,0.09640964,2.3468776,192.168.100.103,64.117.98.103
55891,2474,tcp,S0,-0.019956037,S,0.9549577,54.869793,0.129291,6.368147,192.168.100.103,65.133.57.88
43304,34798,udp,S0,0.0054091103,D,1.084486,39.936806,-0.052315935,-1.4485159,192.168.100.103,163.65.179.192
56318,3037,tcp,S0,-0.020338558,S,0.947828,54.41131,0.14381848,7.5683293,192.168.100.103,62.137.50.87
43117,38315,udp,S0,0.01241409,D,1.0995566,41.93034,-0.0640669,-0.7585268,192.168.100.103,174.59.183.213
39117,11253,tcp,S0,0.026211761,ShA,2.9655945,180.39958,0.15922445,-2.6517973,192.168.100.103,65.101.189.151
39568,10913,tcp,S0,0.034086235,ShA,2.974023,180.85007,0.1298246,-2.5512676,192.168.100.103,79.99.190.149
56240,2870,tcp,S0,-0.020576421,S,0.9509547,54.633522,0.14077711,7.2658625,192.168.100.103,63.137.51.87
43103,34637,udp,S0,0.006828081,D,1.0850666,40.466534,-0.05992277,-1.1350012,192.168.100.103,164.61.183.194
54626,1431,tcp,S0,-0.023644429,S,0.9475123,53.638878,0.09656757,2.2366056,192.168.100.103,63.115.100.103
42097,37063,udp,S0,0.02260812,D,1.1109618,39.231285,-0.051113307,-4.5626974,192.168.100.103,157.74.197.192
56902,4106,tcp,S0,-0.019431785,S,0.9120338,52.54576,0.15699485,8.946143,192.168.100.103,57.142.42.87
41796,9208,udp,S0,-0.0019121347,D,1.0785055,37.56605,0.029538892,0.30655003,192.168.100.103,105.15.200.70
41948,16647,udp,S0,-0.003760472,D,1.0581126,36.271526,0.006852284,-1.5177135,192.168.100.103,124.34.194.113
37841,10838,tcp,S0,0.016550362,ShA,2.9673302,181.10721,0.23195696,-0.71829414,192.168.100.103,39.105.193.162
54786,1821,tcp,S0,-0.020806,S,0.950093,54.317028,0.09765898,3.00034,192.168.100.103,66.122.90.102
56303,2998,tcp,S0,-0.020669904,S,0.94799143,54.474216,0.14287001,7.477802,192.168.100.103,62.137.50.87
55455,2201,tcp,S0,-0.019265022,S,0.95009184,54.522408,0.116274044,5.5577836,192.168.100.103,67.128.64.90
43193,38550,udp,S0,0.012612246,D,1.0997097,41.73466,-0.060171157,-0.93025494,192.168.100.103,175.60.181.213
41421,8353,udp,S0,0.00091778487,D,1.0722682,37.854294,0.025143966,1.1120806,192.168.100.103,103.12.205.67
42685,39143,udp,S0,0.015255872,D,1.1290376,41.23339,-0.0514424,-3.584794,192.168.100.103,166.66.189.206
56471,3323,tcp,S0,-0.019202359,S,0.93975466,53.86996,0.14812708,8.040436,192.168.100.103,61.139.47.86
54734,1791,tcp,S0,-0.022331394,S,0.9498383,54.15767,0.09634775,2.5435758,192.168.100.103,65.120.95.103
54586,750,tcp,S0,-0.025167342,S,0.9396024,52.84976,0.09963941,1.7158709,192.168.100.103,59.106.105.105
42334,4557,udp,S0,0.0020277174,D,0.88341385,28.486069,0.05298341,4.440318,192.168.100.103,91.7.193.35
55197,0,tcp,S0,-0.021255419,S,0.9417518,52.46324,0.09656497,0.6945276,192.168.100.103,59.94.100.97
55639,2336,tcp,S0,-0.019036848,S,0.9551517,54.79485,0.12214325,5.947303,192.168.100.103,66.130.60.88
42878,38699,udp,S0,0.013455652,D,1.0959829,41.91589,-0.071204275,-1.317523,192.168.100.103,176.58.186.216
36870,10521,tcp,S0,0.0101275,ShA,2.9701746,181.84058,0.2916026,1.1779699,192.168.100.103,21.108.195.175
43229,39220,udp,S0,0.0133446045,D^,1.1548953,43.555424,-0.03748113,-3.1566658,192.168.100.103,169.66.183.206
41187,35549,udp,S0,0.029811509,D^,1.2026143,47.186844,-0.052257836,-4.515477,192.168.100.103,148.81.200.182
55001,2020,tcp,S0,-0.018405523,S,0.9496788,54.393944,0.10411751,4.4180236,192.168.100.103,68.125.78.97
43234,36093,udp,S0,0.008901011,D,1.0901242,40.94746,-0.059302926,-1.0374727,192.168.100.103,168.61.182.202
42189,37652,udp,S0,0.019990582,D,1.1026311,38.7506,-0.059327453,-4.9305143,192.168.100.103,159.72.196.195
34884,10441,tcp,S0,-0.008042708,ShADFadfRR,3.0066664,187.40071,0.39003888,2.2314754,192.168.100.103,-5.115.200.193
41339,7556,udp,S0,0.0027279994,D,1.0669557,37.821827,0.026701383,1.9566174,192.168.100.103,101.9.206.62
54662,1219,tcp,S0,-0.024909873,S,0.9408922,53.267563,0.0977258,1.9623127,192.168.100.103,61.113.103.105
55530,0,tcp,S0,-0.020643134,S,0.9430277,51.814056,0.092937976,-0.28435516,192.168.100.103,62.85.97.91
54744,1804,tcp,S0,-0.022564251,S,0.94900703,54.134815,0.096134886,2.5012622,192.168.100.103,65.120.95.103
41940,22512,udp,S0,-0.001617223,D,1.064558,38.147842,-0.016450718,-2.0622425,192.168.100.103,134.43.200.137
54629,881,tcp,S0,-0.025477756,S,0.93804854,52.880157,0.099765755,1.8223224,192.168.100.103,60.109.105.105
54627,1368,tcp,S0,-0.023998883,S,0.9459971,53.534668,0.09677096,2.1569915,192.168.100.103,63.114.101.104
55215,2028,tcp,S0,-0.017914232,S,0.9516125,54.412575,0.11018579,5.148004,192.168.100.103,69.126.68.90
41827,18262,udp,S0,-0.0025645848,D,1.0598097,37.052715,0.0002847463,-1.5298405,192.168.100.103,128.37.197.122
43193,39024,udp,S0,0.012452565,D,1.1229593,43.044334,-0.057081223,-1.9061623,192.168.100.103,175.60.181.214
55243,2062,tcp,S0,-0.018402439,S,0.95031685,54.409737,0.11034185,5.126711,192.168.100.103,68.127.69.91
41633,7483,udp,S0,0.0019578245,D,1.0648533,37.319386,0.03091237,1.8380327,192.168.100.103,100.10.203.59
55679,2389,tcp,S0,-0.020173818,S,0.95170724,54.786137,0.12180362,5.866625,192.168.100.103,65.131.61.89
57460,5326,tcp,S0,-0.019101199,ShA,0.8810105,51.376415,0.17326249,10.807314,192.168.100.103,53.144.33.85
55195,0,tcp,S0,-0.02063733,S,0.95321953,52.68068,0.10216493,0.7554283,192.168.100.103,61.90.101.95
43404,36578,udp,S0,0.00967861,D,1.0987699,41.379242,-0.05566542,-0.8440256,192.168.100.103,170.62.179.204
55755,2389,tcp,S0,-0.019149836,S,0.95607555,54.833366,0.12584631,6.184573,192.168.100.103,65.132.58.88
41302,7914,udp,S0,0.002160999,D,1.0696604,37.95619,0.024891704,1.6243963,192.168.100.103,103.10.207.65
41300,9225,udp,S0,0.0012222296,D,1.0761205,38.13209,0.020911038,0.8605499,192.168.100.103,107.14.206.76
39664,11099,tcp,S0,0.03540761,ShA,2.9600112,179.8263,0.12759838,-2.2099934,192.168.100.103,80.99.190.151
41830,14014,udp,S0,-0.0047423467,D,1.044169,34.83869,0.01212348,-1.222887,192.168.100.103,117.26.195.101
43002,39521,udp,S0,0.012264874,D,1.1183219,42.179203,-0.05277124,-3.0885878,192.168.100.103,172.63.185.212
41872,16210,udp,S0,-0.0036658607,D,1.0546477,36.03193,0.005196005,-1.4794531,192.168.100.103,123.32.195.112
43173,36196,udp,S0,0.009605888,D,1.0905035,41.188087,-0.06259425,-0.97063446,192.168.100.103,169.60.184.204
55592,0,tcp,S0,-0.020639911,S,0.9470621,51.7566,0.09266401,-0.45450306,192.168.100.103,63.82.96.90
43001,10043,tcp,S0,0.0668848,ShA,2.8832288,169.71085,-0.011382163,0.21446037,192.168.100.103,119.73.202.140
54657,1551,tcp,S0,-0.023077033,S,0.9488473,53.83481,0.096533746,2.36055,192.168.100.103,64.117.98.103
55072,2000,tcp,S0,-0.017772876,S,0.95176446,54.415367,0.106615484,4.7640285,192.168.100.103,68.125.74.94
43120,39554,udp,S0,0.012442838,D,1.1278923,42.42345,-0.044311225,-3.1020756,192.168.100.103,171.65.183.210
56361,3116,tcp,S0,-0.020133968,S,0.9455158,54.268627,0.14494815,7.6879544,192.168.100.103,62.138.49.87
